Date,Inflow,Opihi at Rockwood,Te Ana Wai,SnowStorage
14/11/1998,7.081386421,2.632,1.41,6.285527855
15/11/1998,7.110275895,2.392,1.26,6.284964735
16/11/1998,6.514974894,2.219,1.15,5.876296981
17/11/1998,5.468934891,2.039,1.05,5.31598368
18/11/1998,5.192504316,1.957,0.98,5.153345666
19/11/1998,5.170405824,2.024,0.97,4.597336514
20/11/1998,6.430478587,3.483,1.32,6.75850391
21/11/1998,7.264531489,3.475,1.46,6.479481461
22/11/1998,7.15733172,5.026,1.81,6.934499754
23/11/1998,7.392551277,4.674,1.9,6.934499754
24/11/1998,7.19674883,4.278,1.82,7.140690239
25/11/1998,6.472084574,4.086,1.79,6.317026265
26/11/1998,8.041269684,9.163,4.1,7.914439307
27/11/1998,9.666033804,9.724,5.82,8.452280697
28/11/1998,7.942600532,6.604,4.35,8.125746321
29/11/1998,7.477877684,5.137,3.35,6.752070439
30/11/1998,7.677135213,4.573,2.92,6.250864074
1/12/1998,6.783483152,4.522,2.64,4.482088003
2/12/1998,7.517610851,8.889,4.77,4.578675416
3/12/1998,7.941855895,7.826,4.19,4.695475467
4/12/1998,7.796337708,6.458,3.82,4.683354267
5/12/1998,7.224033085,5.528,3.37,4.656064496
6/12/1998,6.326337065,4.83,2.84,4.164276216
7/12/1998,6.000130421,4.38,2.51,4.181168176
8/12/1998,7.604751809,4.409,2.21,4.186700549
9/12/1998,7.272705,3.925,1.95,4.186065066
10/12/1998,6.856625393,3.509,1.66,4.176409443
11/12/1998,6.833057419,3.199,1.49,4.176409443
12/12/1998,5.941438542,3.049,1.35,4.073730226
13/12/1998,5.310018242,2.771,1.24,3.170759285
14/12/1998,4.926233333,2.656,1.13,2.595076861
15/12/1998,4.662008791,2.428,1.07,2.399909204
16/12/1998,4.479757917,2.31,1.03,2.243166314
17/12/1998,4.351375054,2.415,1.05,2.183535785
18/12/1998,4.459536737,2.525,1.11,2.0862545
19/12/1998,7.939498817,10.412,4.38,2.530684519
20/12/1998,8.535084583,6.139,4.16,1.945122218
21/12/1998,6.511231538,4.551,2.92,1.569856051
22/12/1998,5.947981196,3.877,2.4,1.419932807
23/12/1998,4.95898957,3.406,2,1.100594875
24/12/1998,4.602907158,3.229,1.77,1.092878919
25/12/1998,4.337749239,3.001,1.6,1.090394071
26/12/1998,4.018971596,2.702,1.46,1.090391889
27/12/1998,3.739957684,2.409,1.27,1.048423578
28/12/1998,3.608861064,2.191,1.12,0.910416028
29/12/1998,3.514809462,2.034,1,0.735439214
30/12/1998,3.429398791,1.893,0.9,0.589748411
31/12/1998,3.11473266,1.723,0.79,0.470266202
1/01/1999,2.845532043,1.677,0.74,0.371077159
2/01/1999,2.870273763,1.706,0.75,0.28891061
3/01/1999,2.746300761,1.627,0.71,0.220079134
4/01/1999,2.633349213,1.507,0.66,0.163928999
5/01/1999,2.355218587,1.378,0.6,0.118620782
6/01/1999,2.250113789,1.359,0.55,0.080899862
7/01/1999,2.258315745,1.281,0.5,0.033001315
8/01/1999,2.210758737,1.343,0.51,0.015092164
9/01/1999,2.415781579,1.615,0.61,0.439035513
10/01/1999,2.23919234,1.481,0.65,0.025951038
11/01/1999,2.135514681,1.317,0.59,0.017146823
12/01/1999,2.015404894,1.205,0.51,0.005832233
13/01/1999,2.013914574,1.168,0.45,0.000580667
14/01/1999,2.116574574,1.25,0.45,2.39E-05
15/01/1999,4.34211617,5.66,1.06,0.006428193
16/01/1999,4.475596737,3.888,1.56,0.006428193
17/01/1999,2.531959451,2.436,1.07,0.005252851
18/01/1999,2.240021196,1.982,0.87,0.000167509
19/01/1999,2.130915591,1.714,0.71,0
20/01/1999,1.914005638,1.527,0.62,0
21/01/1999,1.805494421,1.521,0.58,0
22/01/1999,2.341299684,3.928,1.51,0.818382144
23/01/1999,5.115560521,7.568,2.68,1.684385134
24/01/1999,3.477428085,4.084,1.78,0.933928064
25/01/1999,2.488369121,3.007,1.31,0.0319084
26/01/1999,2.225688681,2.482,1.08,0
27/01/1999,2.161271505,2.331,1.01,0
28/01/1999,2.319089255,3.311,1.11,0.043344607
29/01/1999,2.135360114,2.819,1.08,0.000135446
30/01/1999,1.97150663,2.398,0.98,0.000135446
31/01/1999,2.953659889,4.211,0.92,0
1/02/1999,9.934549688,9.447,2.81,5.031475937
2/02/1999,5.346615789,4.892,2.28,3.5151527
3/02/1999,3.962764194,3.855,1.77,0.245854171
4/02/1999,3.462554301,3.351,1.5,0.183931376
5/02/1999,2.957446517,2.891,1.26,0.011924967
6/02/1999,2.720563913,2.596,1.08,0
7/02/1999,2.499266484,2.343,0.96,0
8/02/1999,2.316496237,2.096,0.82,0
9/02/1999,2.180479579,1.918,0.71,0
10/02/1999,2.247559043,2.282,0.7,0
11/02/1999,2.316869205,2.496,0.85,0.033243409
12/02/1999,2.085964835,2.145,0.77,0.000711604
13/02/1999,1.941889889,1.919,0.66,0
14/02/1999,1.940301222,1.823,0.61,0
15/02/1999,1.935526667,1.781,0.61,0
16/02/1999,1.865493548,1.69,0.57,0
17/02/1999,1.851766848,1.587,0.52,0
18/02/1999,1.732448316,1.476,0.47,0
19/02/1999,1.654954167,1.409,0.45,0
20/02/1999,1.56379956,1.329,0.45,0
21/02/1999,1.490345714,1.268,0.38,0
22/02/1999,1.463316067,1.213,0.35,0
23/02/1999,1.472986966,1.23,0.34,0.037398606
24/02/1999,1.569853871,1.281,0.34,0.051535276
25/02/1999,1.535618065,1.184,0.35,0
26/02/1999,1.86673266,1.316,0.38,0
27/02/1999,6.558810632,7.397,0.85,1.503033758
28/02/1999,7.958152234,6.394,1.77,2.020509798
1/03/1999,4.089709239,3.456,1.1,0.766734817
2/03/1999,3.020269659,2.704,0.88,0.375017126
3/03/1999,2.485854255,2.306,0.77,0.369582033
4/03/1999,2.490568804,2.275,0.72,0.445010185
5/03/1999,2.46028044,2.129,0.68,0.270089568
6/03/1999,2.372112222,1.919,0.62,0.08698349
7/03/1999,2.337183444,1.848,0.57,0.009242361
8/03/1999,2.221987742,1.755,0.54,0.00293721
9/03/1999,2.861759362,3.693,0.57,0.288025489
10/03/1999,3.712213191,4.35,1.03,0.162544096
11/03/1999,3.343215056,6.98,2.1,0.20556258
12/03/1999,3.599303077,6.959,3.6,0.254662193
13/03/1999,4.218236444,5.993,2.19,0.187740392
14/03/1999,6.62331913,6.922,2.08,0.322001593
15/03/1999,8.147044066,7.233,3.4,0.329549203
16/03/1999,7.12173,5.891,3.12,0.315320584
17/03/1999,5.572127053,4.854,2.46,0.106789966
18/03/1999,5.029305109,5.194,3.17,0.024569793
19/03/1999,4.685251183,4.476,2.86,0.004485632
20/03/1999,4.129887912,3.815,2.2,0.000820092
21/03/1999,3.802815368,3.451,1.88,4.13E-05
22/03/1999,3.522658804,3.228,2.27,0
23/03/1999,3.50555266,3.607,2.45,0
24/03/1999,14.01660589,27.729,10.24,0.142723077
25/03/1999,12.80101152,12.237,8.09,0.142723077
26/03/1999,7.957494105,7.653,5.18,0.142723077
27/03/1999,7.489532581,5.85,3.68,0.142723077
28/03/1999,6.517674624,4.948,2.91,0.102215015
29/03/1999,5.81269413,4.34,2.42,5.97E-05
30/03/1999,5.041171684,3.969,2.12,0
31/03/1999,4.459441099,3.534,1.79,0
1/04/1999,4.300866882,3.688,1.68,0.006680779
2/04/1999,4.608533053,3.755,1.79,1.383531625
3/04/1999,4.218433516,3.25,1.54,0.0945281
4/04/1999,3.815088478,2.996,1.42,0.063958016
5/04/1999,3.851345222,2.884,1.33,0.08000826
6/04/1999,3.828618989,2.849,1.31,0.08000826
7/04/1999,3.619078876,2.734,1.27,0.028450351
8/04/1999,3.562616105,2.672,1.99,0.000236027
9/04/1999,3.713463516,2.661,1.98,0.000236027
10/04/1999,3.725810109,3.209,2.26,1.445327893
11/04/1999,3.430806947,2.812,2.06,1.345323204
12/04/1999,3.136363297,2.612,1.96,1.345323204
13/04/1999,3.752637283,3.011,2.16,1.604637376
14/04/1999,3.562348617,2.908,2.11,1.604637376
15/04/1999,3.431020421,2.695,1.31,1.467669255
16/04/1999,4.303727634,3.122,1.3,1.939298327
17/04/1999,6.386138542,4.011,1.61,2.956366177
18/04/1999,4.767155591,3.397,1.56,2.932666781
19/04/1999,4.457585851,3.112,1.46,2.262755839
20/04/1999,4.487508352,2.928,1.37,2.091433488
21/04/1999,4.357799111,2.739,1.28,1.605918336
22/04/1999,4.427564176,2.774,1.23,0.964535984
23/04/1999,5.281316264,6.471,3.15,2.352385847
24/04/1999,6.231852391,10.351,5.44,3.367169759
25/04/1999,6.758781828,8.65,5.51,3.224450446
26/04/1999,6.016426264,6.601,4.57,3.19973145
27/04/1999,5.254101818,5.507,3.73,3.199025024
28/04/1999,4.830475106,4.822,3.09,3.193009706
29/04/1999,4.565475889,4.403,2.7,3.184389703
30/04/1999,4.294171111,4.042,2.39,3.172914268
1/05/1999,4.324750111,4.057,2.27,3.002957888
2/05/1999,4.408085,4.411,3.18,4.728865731
3/05/1999,4.451689556,4.58,2.78,6.104848302
4/05/1999,4.624214348,4.926,2.62,6.19800446
5/05/1999,4.227237079,4.701,2.55,5.958889655
6/05/1999,4.098351778,4.315,2.45,5.839683187
7/05/1999,3.745157527,3.91,2.19,5.776357603
8/05/1999,3.577792447,3.685,2.07,5.771419253
9/05/1999,3.49939086,3.525,1.91,5.673597085
10/05/1999,3.50331,3.376,1.76,5.292759848
11/05/1999,3.356771935,3.239,1.65,5.292759848
12/05/1999,3.215924681,3.084,1.57,5.273164895
13/05/1999,3.186388352,2.959,1.5,5.178158786
14/05/1999,3.404222826,2.803,1.4,4.900863675
15/05/1999,3.368841556,2.693,1.34,4.377729807
16/05/1999,3.409262473,2.608,1.29,4.052040071
17/05/1999,4.742410659,2.571,1.28,3.857967244
18/05/1999,4.481800108,2.451,1.26,3.857967244
19/05/1999,3.856451087,2.365,1.2,3.857967244
20/05/1999,3.604342842,2.3,1.2,3.857967244
21/05/1999,3.475505652,2.248,1.2,3.857967244
22/05/1999,3.442032258,2.187,1.2,3.857967244
23/05/1999,3.408331702,2.12,1.2,3.857958123
24/05/1999,3.290012065,2.072,1.2,3.84842385
25/05/1999,3.175352308,2.05,1.2,3.84842385
26/05/1999,3.127879468,2.019,1.2,3.762419113
27/05/1999,3.119779462,1.945,1.2,3.343858334
28/05/1999,2.986607444,1.854,1.2,2.593919945
29/05/1999,2.787494222,1.809,1.2,2.593919945
30/05/1999,2.771025495,1.792,1.2,2.590406597
31/05/1999,2.777852747,1.809,1.2,2.590406597
1/06/1999,2.749289468,1.787,1.2,2.590406597
2/06/1999,2.45254587,1.758,1.2,2.590406597
3/06/1999,2.340530978,1.736,1.2,2.590406597
4/06/1999,2.772506146,1.859,1.2,4.528787313
5/06/1999,2.686325833,1.843,1.2,4.528787313
6/06/1999,2.564859255,1.762,1.2,4.528787313
7/06/1999,2.598692632,1.717,1.2,4.270252752
8/06/1999,2.546381064,1.692,1.2,4.051128878
9/06/1999,2.605513298,1.698,1.2,4.368043409
10/06/1999,2.461079053,1.659,1.2,4.327011491
11/06/1999,2.314864945,1.628,1.2,4.294867253
12/06/1999,2.337256522,1.645,1.2,4.294867253
13/06/1999,5.73737913,11.06,4.33,18.01686077
14/06/1999,7.044766667,12.483,10.07,20.93257115
15/06/1999,5.871687021,8.608,6.75,23.41161988
16/06/1999,9.751094457,9.088,6.12,23.70074081
17/06/1999,7.920375579,11.056,7.33,26.64735821
18/06/1999,6.445254731,7.781,6.07,25.88236489
19/06/1999,5.077180851,6.24,4.95,25.21780591
20/06/1999,4.529333368,5.409,4.2,25.20983764
21/06/1999,4.360156211,5.228,3.94,24.39321402
22/06/1999,3.992430211,4.858,3.64,24.39321402
23/06/1999,3.644273441,4.428,3.25,24.39321402
24/06/1999,3.495487717,4.053,2.88,24.24021162
25/06/1999,3.307721304,3.781,2.65,23.89333135
26/06/1999,3.373805109,4.513,2.87,27.48309831
27/06/1999,3.309070538,4.367,2.92,27.43975191
28/06/1999,3.230833404,3.85,2.49,26.78575894
29/06/1999,3.01049119,3.533,2.25,26.69950497
30/06/1999,2.93646117,3.367,2.09,26.67922048
1/07/1999,2.931023333,3.238,1.95,26.23433792
2/07/1999,3.060528065,3.139,1.85,25.03250421
3/07/1999,6.238256809,16.446,6.03,29.96621972
4/07/1999,8.052932211,12.587,6.69,31.23415763
5/07/1999,5.593713474,8.542,5.25,31.22014025
6/07/1999,4.918142796,5.865059723,4.51,31.13586286
7/07/1999,5.228061183,6.177971256,4.9,29.55225366
8/07/1999,6.396261383,8.127323017,7.59,31.57679365
9/07/1999,6.347854063,11.455,6.88,31.57679365
10/07/1999,4.962237312,8.555,5.82,31.57679365
11/07/1999,4.648344167,7.277,5.03,31.57679365
12/07/1999,4.680021368,6.892,4.7,31.95992822
13/07/1999,4.62386043,6.205,4.27,31.90423877
14/07/1999,4.366857979,5.584,3.79,31.79312581
15/07/1999,4.129595895,5.13,3.4,31.62112867
16/07/1999,3.894011538,4.795,3.09,31.52873382
17/07/1999,4.108981354,6.259,5.16,32.26323586
18/07/1999,5.638237097,15.041,17.78,36.59466804
19/07/1999,8.783419579,17.374,22.28,37.45989722
20/07/1999,9.078021263,12.847,17.38,37.56842907
21/07/1999,7.834589787,9.748,12.21,37.31790614
22/07/1999,7.314459892,8.014,9.35,37.14062105
23/07/1999,5.840985,6.933,7.5,37.01642975
24/07/1999,5.112012796,6.12,6.27,36.93077552
25/07/1999,4.674103021,5.601,5.34,36.78221838
26/07/1999,4.597706596,5.759,5.27,37.26077084
27/07/1999,4.348791505,5.235,4.64,37.26077084
28/07/1999,4.0515225,4.842,4.24,37.25785148
29/07/1999,3.753478261,4.543,3.84,37.25505785
30/07/1999,3.629221648,4.56,3.72,37.32598615
31/07/1999,3.505363333,4.613,3.99,37.87453438
1/08/1999,3.276251613,4.275,3.71,37.87453438
2/08/1999,3.199972366,4.146,3.55,37.87453438
3/08/1999,3.310395699,4.555,4.06,40.23199362
4/08/1999,3.241192526,4.242,4.01,39.95937358
5/08/1999,3.15921383,4.02,3.85,39.95937356
6/08/1999,3.206825435,4.189,3.75,40.84676955
7/08/1999,2.978030745,3.864,3.48,40.7238319
8/08/1999,2.800641263,3.682,3.25,40.7141899
9/08/1999,2.656844839,3.565,3.04,40.64543631
10/08/1999,2.542225,3.463,2.86,40.48930643
11/08/1999,2.501394842,3.393,2.72,40.25590504
12/08/1999,2.553821075,3.344,2.6,39.68785826
13/08/1999,2.486080109,3.261,2.5,39.15173751
14/08/1999,2.439108132,3.163,2.4,38.8278771
15/08/1999,2.397052151,3.109,2.32,38.81027781
16/08/1999,2.494800426,3.176,2.3,38.51143963
17/08/1999,3.090864839,4.593,2.48,42.14042549
18/08/1999,2.876164409,3.603,2.27,42.14042549
19/08/1999,2.651281383,3.343,2.1,42.14042549
20/08/1999,4.538949375,4.472,2.85,42.14042549
21/08/1999,9.869576632,5.737,3.4,44.0104855
22/08/1999,5.630580957,4.7,2.95,44.1719967
23/08/1999,4.459194396,4.17,2.72,44.11551931
24/08/1999,3.891273778,3.834,2.04,43.99751936
25/08/1999,3.644568804,3.55,1.88,41.03913267
26/08/1999,3.403437419,3.431,1.8,40.44306436
27/08/1999,3.311458261,3.302,1.76,40.44306436
28/08/1999,3.270291413,3.181,1.72,40.05716318
29/08/1999,3.427874239,3.076,1.71,38.72369343
30/08/1999,3.940056667,3.051,1.7,38.30651714
31/08/1999,4.380015495,3.044,1.69,38.55575089
1/09/1999,4.395436778,3.027,1.67,38.55575089
2/09/1999,4.038889892,2.882,1.64,38.26707451
3/09/1999,3.825716344,2.789,1.64,37.84337342
4/09/1999,3.638131809,2.72,1.58,37.84337342
5/09/1999,3.640547717,2.623,1.44,37.76077471
6/09/1999,3.810388681,2.531,1.39,37.34799431
7/09/1999,6.762751758,3.164,1.41,37.16336589
8/09/1999,10.71816967,3.415,1.61,37.12051646
9/09/1999,6.905572889,3.064,1.55,37.17567173
10/09/1999,6.498029121,2.847,1.45,37.17567173
11/09/1999,5.698487474,2.695,1.36,37.17567173
12/09/1999,4.397468901,2.574,1.32,37.17269079
13/09/1999,4.309358352,2.648,1.31,37.47154725
14/09/1999,4.245537609,2.656,1.33,36.74079833
15/09/1999,4.196401277,2.5,1.29,35.09817985
16/09/1999,4.266083913,2.5,1.28,35.05538296
17/09/1999,4.144434886,2.461,1.27,35.05538296
18/09/1999,3.986441613,2.375,1.25,34.95910485
19/09/1999,3.94279383,2.339,1.24,34.91850948
20/09/1999,4.11931617,2.304,1.2,34.57342187
21/09/1999,5.40974978,3.083,1.24,36.55418962
22/09/1999,5.35332,2.878,1.23,36.55418962
23/09/1999,5.009536915,2.566,1.16,36.43250416
24/09/1999,4.817813118,2.43,1.08,36.43250416
25/09/1999,4.662364043,2.309,1.03,36.13818759
26/09/1999,4.70848,2.241,1.01,36.08796225
27/09/1999,4.585804783,2.111,0.97,35.36263012
28/09/1999,4.365282857,2.055,0.95,35.36263012
29/09/1999,4.13189,1.977,0.91,34.63996519
30/09/1999,3.97990117,1.866,0.9,28.39212078
1/10/1999,4.059473587,1.82,0.78,25.9773238
2/10/1999,4.700166154,1.789,0.75,24.0221454
3/10/1999,4.791166304,1.774,0.73,20.48974051
4/10/1999,4.677594375,1.785,0.72,17.81437275
5/10/1999,5.445877979,2.267,0.76,16.07870074
6/10/1999,7.151616196,2.552,0.94,16.60314575
7/10/1999,6.248985934,2.334,0.96,16.69659838
8/10/1999,5.987594773,2.206,0.91,16.68404539
9/10/1999,6.669099896,2.081,0.86,16.37407089
10/10/1999,6.898285833,2.016,0.79,14.93363621
11/10/1999,7.328723404,2.111,0.77,12.79103027
12/10/1999,8.843097174,2.156,0.81,11.23054434
13/10/1999,11.25439163,2.258,0.85,10.16496015
14/10/1999,8.647033936,2.71,1.24,11.12715497
15/10/1999,6.997914086,2.563,1.45,11.49179664
16/10/1999,6.951584946,2.322,1.42,11.32248414
17/10/1999,6.022052778,2.265,1.42,11.41529147
18/10/1999,5.445606304,2.184,1.38,11.37849105
19/10/1999,5.150467283,2.008,1.24,11.2875092
20/10/1999,4.966873617,1.984,1.17,9.652879987
21/10/1999,6.472427045,2.407,1.15,10.43271212
22/10/1999,8.947624835,2.613,1.13,10.10545187
23/10/1999,11.17283593,2.581,0.99,9.418311247
24/10/1999,21.73918527,3.366,0.95,9.635497961
25/10/1999,15.56191989,2.766,0.94,9.635497961
26/10/1999,10.31778674,2.567,0.94,9.632823916
27/10/1999,8.733475222,2.467,0.9,9.05415556
28/10/1999,14.12257505,2.35,0.8,7.821508637
29/10/1999,13.89947075,2.192,0.74,7.004821073
30/10/1999,9.848036522,2.152,0.72,6.526720116
31/10/1999,12.70452466,2.777,0.79,7.145879412
1/11/1999,9.512504835,2.469,0.82,6.555707776
2/11/1999,15.32595394,2.56,0.77,5.573456548
3/11/1999,15.16140839,3.541,1.31,6.413533455
4/11/1999,8.508626957,2.892,1.28,6.106507775
5/11/1999,8.588064842,3.222,1.33,6.271254465
6/11/1999,10.28981298,3.569,2.35,6.348273913
7/11/1999,9.011785,3.089,1.96,6.052774051
8/11/1999,7.631764773,2.771,1.61,5.583599669
9/11/1999,6.934135111,2.574,1.38,4.86606127
10/11/1999,6.931722747,2.511,1.29,4.677921258
11/11/1999,8.474888152,3.469,1.37,5.350484643
12/11/1999,18.25027174,16.366,4,7.625694006
13/11/1999,21.69496573,9.299,4.74,8.621011172
14/11/1999,14.75232413,6.027,3.39,8.023964345
15/11/1999,10.42912202,4.662,2.65,7.248332096
16/11/1999,8.432773864,3.965,2.17,6.224453324
17/11/1999,7.880545,3.559,1.98,5.248547391
18/11/1999,13.88796714,4.384,1.9,5.009291348
19/11/1999,19.83231033,10.172,2.8,7.804704611
20/11/1999,26.10654903,26.27,9.41,9.813236391
21/11/1999,36.57569696,19.619,12.4,11.22674332
22/11/1999,28.10653344,11.833,8.06,10.67035208
23/11/1999,25.4543746,8.676,5.83,9.388192553
24/11/1999,24.00386547,7.083,4.37,6.384699363
25/11/1999,25.07254056,12.588,6.99,6.571510019
26/11/1999,22.71549844,8.779,6.44,6.566889987
27/11/1999,18.98087435,8.294,5.35,6.093546732
28/11/1999,19.08330784,10.807,6.74,8.821896983
29/11/1999,17.92598195,9.223,6.06,8.605985399
30/11/1999,18.64167297,8.022,5.2,8.504320272
1/12/1999,17.53888426,6.62,4.26,7.994738987
2/12/1999,15.65706609,5.902,3.8,7.281051325
3/12/1999,12.71020693,5.105,3.21,6.525202226
4/12/1999,10.48010239,4.64,2.87,5.889261809
5/12/1999,9.538454835,4.162,2.4,4.502428677
6/12/1999,9.116332527,4.339,2.43,3.598670146
7/12/1999,10.1779333,5.573,3.19,3.049494759
8/12/1999,8.506702444,4.601,2.96,2.924743123
9/12/1999,7.05577427,3.941,2.61,2.924743123
10/12/1999,6.593279556,3.601,2.34,2.75294716
11/12/1999,6.463692581,3.358,2.08,2.128624569
12/12/1999,6.261739894,3.293,2.03,2.079273668
13/12/1999,6.345020556,4.384,2.58,1.789501505
14/12/1999,13.34145707,15.741,10.38,6.937004524
15/12/1999,10.48876074,7.252,6.1,6.783343124
16/12/1999,9.635027717,5.614,4.47,3.076282496
17/12/1999,9.806211778,4.859,3.72,2.528290483
18/12/1999,8.359524255,4.204,2.95,1.777568908
19/12/1999,8.438215444,3.862,2.57,1.685957363
20/12/1999,8.018650851,4.97,2.77,1.663212309
21/12/1999,7.296528298,4.261,2.58,1.700096422
22/12/1999,7.04287044,4.539,2.39,1.624644299
23/12/1999,7.562557416,5.535,2.61,1.954658197
24/12/1999,6.937899663,5.373,2.47,1.587651012
25/12/1999,15.67899045,18.011,6.25,3.033369793
26/12/1999,13.8975613,8.78,4.97,3.033369793
27/12/1999,11.0587283,6.982,4.32,2.195420606
28/12/1999,10.2324788,6.117,3.96,2.20086844
29/12/1999,8.806354505,5.385,3.5,2.102816849
30/12/1999,8.07912117,4.831,3.04,1.992547833
31/12/1999,7.224726,4.571,2.8,1.871018448
1/01/2000,7.304854255,5.049,2.8,1.797230611
2/01/2000,7.812412979,6.782,2.7,1.653523516
3/01/2000,20.26203856,30.509,10.5,4.850175491
4/01/2000,23.35339176,23.664,13.1,5.748147426
5/01/2000,21.68682362,16.465,10.5,5.203253915
6/01/2000,21.04400559,12.009,7.8,4.209916762
7/01/2000,16.83347915,9.659,6.3,3.108767113
8/01/2000,19.50332085,17.797,6.6,3.475085125
9/01/2000,22.49165362,17.457,8.2,3.805128808
10/01/2000,15.25596604,13.009,7,2.916707682
11/01/2000,13.70723075,12.322,7.3,2.990869366
12/01/2000,13.12645418,9.55,6.4,2.789281282
13/01/2000,11.43397272,7.778,5.3,2.161747075
14/01/2000,10.92387945,6.896,4.5,1.87287467
15/01/2000,10.18262634,6.386,4,1.87941945
16/01/2000,9.307997,6.04,3.7,1.83873205
17/01/2000,7.978021889,5.401,3.4,1.635611878
18/01/2000,7.080016739,4.894,2.9,1.357134594
19/01/2000,6.581707556,4.709,2.7,1.194850006
20/01/2000,6.305068681,4.365,2.4,0.885679027
21/01/2000,6.179149674,4.024,2.3,0.679300913
22/01/2000,5.858616923,4.011,2.1,0.460327361
23/01/2000,6.272046966,3.714,2.1,0.350175206
24/01/2000,16.92007407,57.824,24.3,0.263090774
25/01/2000,50.91648022,60.823,69.4,4.6849962
26/01/2000,37.71659516,29.486,26.4,5.080529629
27/01/2000,23.945325,18.302,14.7,4.89121861
28/01/2000,16.95264149,13.414,10.1,1.974800451
29/01/2000,13.68267064,10.796,5.29,1.013653725
30/01/2000,13.86394548,13.44,6.17,1.059198763
31/01/2000,14.74397389,10.241,5.1,0.875410902
1/02/2000,13.72471438,8.469,6.4,0.797945455
2/02/2000,12.35102242,8.244,6.1,0.926801523
3/02/2000,11.02856916,7.054,5.2,0.926801523
4/02/2000,10.20825362,6.235,4.5,0.742564875
5/02/2000,9.967200217,5.714,4,0.362074235
6/02/2000,9.04410764,5.197,3.5,0.257329672
7/02/2000,8.026838065,4.682,3.1,0.228831024
8/02/2000,6.990447872,4.188,2.7,0.190355879
9/02/2000,6.004763478,3.959,2.4,0.186220955
10/02/2000,5.542453548,3.745,2.2,0.11966182
11/02/2000,5.47383828,3.744,2.2,0.139894108
12/02/2000,5.077303158,3.469,2,0.065867815
13/02/2000,4.911748,3.339,1.8,0.037695927
14/02/2000,5.517345269,4.434,1.8,0.022593083
15/02/2000,7.996434066,6.01,3.51,0.26549925
16/02/2000,7.415252921,5.573,3.33,0.121155015
17/02/2000,8.08788913,5.352,2.4,0.02224489
18/02/2000,8.245065426,4.977,2.3,0.022289778
19/02/2000,7.153591087,4.524,2.1,0.044457243
20/02/2000,6.531810989,4.043,2,0.018753314
21/02/2000,5.978505532,3.69,1.7,0.009659345
22/02/2000,5.902614255,3.762,1.8,0.009167854
23/02/2000,5.554406421,3.52,1.7,0.009167854
24/02/2000,4.888955368,3.283,1.6,0.008159729
25/02/2000,4.380431489,3.035,1.4,0.003986193
26/02/2000,4.587869677,3.205,1.4,0.003497124
27/02/2000,4.495315851,3.222,1.4,0.003574052
28/02/2000,3.717170435,2.832,1.3,0.002486445
29/02/2000,3.457631429,2.688,1.2,0.001529096
1/03/2000,3.394201739,2.821,1.2,0.000846854
2/03/2000,3.210405699,2.821,1.2,0.000846854
3/03/2000,3.06685234,2.605,1.1,0.000837501
4/03/2000,2.92294766,2.457,1,0.000378669
5/03/2000,2.622717083,2.403,0.9,7.38E-05
6/03/2000,2.645528854,2.413,0.9,4.47E-05
7/03/2000,2.801275385,2.567,0.9,2.62E-05
8/03/2000,3.570971613,3.763,1.3,1.94E-05
9/03/2000,2.95563,3.002,1.3,1.48E-05
10/03/2000,2.568989247,2.599,1.1,1.48E-05
11/03/2000,2.586574468,2.489,1,1.48E-05
12/03/2000,2.465945699,2.347,0.9,0
13/03/2000,19.46539064,47.994,20.2,0
14/03/2000,45.80528688,27.73,17.2,9.453907344
15/03/2000,9.023975161,13.631,8,8.172011778
16/03/2000,8.021676596,9.884,5.5,6.067800601
17/03/2000,8.15839,7.827,4.4,2.989328655
18/03/2000,8.33662828,6.59,3.7,1.258521823
19/03/2000,8.913631613,5.541,2.9,0.051081134
20/03/2000,8.836573333,5.242,2.7,0.00047254
21/03/2000,8.425512857,5.131,2.6,0.001872872
22/03/2000,9.061558617,9.479,3.6,1.276737159
23/03/2000,8.275858901,6.368,3,1.146244917
24/03/2000,8.010769263,5.472,2.7,1.145140709
25/03/2000,7.861750211,4.976,2.5,0.821534626
26/03/2000,6.924099892,4.619,2.3,0.701607676
27/03/2000,5.874817053,4.339,2.1,0.658878079
28/03/2000,5.428415319,4.127,2,0.584151477
29/03/2000,5.001977553,3.962,1.9,0.380450052
30/03/2000,4.326097204,3.796,1.8,0.306265836
31/03/2000,3.708364301,3.633,1.8,0
1/04/2000,2.963646957,3.455,1.6,0
2/04/2000,3.136046344,4.259,1.7,0.742482611
3/04/2000,2.981707957,4.07,1.9,0.262933209
4/04/2000,2.902013936,3.898,1.7,0.262933209
5/04/2000,4.415350104,4.367,1.9,0.48248789
6/04/2000,7.5172225,8.117,2.3,1.298958887
7/04/2000,44.76592316,19.55,8.7,3.375722703
8/04/2000,42.69999083,27.398,21.9,2.744616502
9/04/2000,27.73065884,18.161,13.3,3.07411012
10/04/2000,18.86053427,13.291,9.4,3.07411012
11/04/2000,15.25073768,10.296,6.9,3.05845336
12/04/2000,13.25184204,8.332,5.5,3.05845336
13/04/2000,11.8311237,7.082,4.7,3.05845336
14/04/2000,10.08504966,6.306,4,2.889334122
15/04/2000,8.794054891,5.691,3.6,2.867066835
16/04/2000,7.599335281,5.209,3.2,2.608619312
17/04/2000,7.113026067,4.882,2.9,2.54646108
18/04/2000,6.848027634,4.752,2.7,2.002772752
